State,Site ID,Plot ID,year,drainage treatment ,crop ,yield (kg/ha)
MO,MUDS1,108,2010,no drainage,corn,8807
MO,MUDS1,111,2010,no drainage,soy,4196
MO,MUDS1,112,2010,no drainage,corn,8807
MO,MUDS1,113,2010,free drainage,soy,4439
MO,MUDS1,114,2010,free drainage,corn,9039
MO,MUDS1,115,2010,free drainage,soy,4030
MO,MUDS1,116,2010,free drainage,corn,11907
MO,MUDS1,203,2010,controlled drainage with subirrigation,corn,10769
MO,MUDS1,204,2010,controlled drainage with subirrigation,soy,4026
MO,MUDS1,205,2010,free drainage,soy,4383
MO,MUDS1,206,2010,free drainage,corn,12223
MO,MUDS1,207,2010,free drainage,corn,9964
MO,MUDS1,208,2010,free drainage,soy,3776
MO,MUDS1,209,2010,no drainage,soy,3641
MO,MUDS1,210,2010,no drainage,corn,9306
MO,MUDS1,211,2010,controlled drainage with subirrigation,soy,3951
MO,MUDS1,212,2010,controlled drainage with subirrigation,corn,10500
MO,MUDS1,215,2010,no drainage,corn,9306
MO,MUDS1,216,2010,no drainage,soy,4165
MO,MUDS1,301,2010,no drainage,soy,3754
MO,MUDS1,302,2010,no drainage,corn,9871
MO,MUDS1,303,2010,controlled drainage with subirrigation,corn,14295
MO,MUDS1,304,2010,controlled drainage with subirrigation,soy,3927
MO,MUDS1,307,2010,controlled drainage with subirrigation,corn,10853
MO,MUDS1,308,2010,controlled drainage with subirrigation,soy,4106
MO,MUDS1,309,2010,no drainage,soy,4093
MO,MUDS1,310,2010,no drainage,corn,9871
MO,MUDS1,311,2010,free drainage,soy,3875
MO,MUDS1,312,2010,free drainage,corn,12891
MO,MUDS1,315,2010,free drainage,corn,11040
MO,MUDS1,316,2010,free drainage,soy,4632
MO,MUDS1,403,2010,free drainage,corn,11759
MO,MUDS1,404,2010,free drainage,soy,4312
MO,MUDS1,405,2010,no drainage,corn,10822
MO,MUDS1,406,2010,no drainage,soy,4309
MO,MUDS1,407,2010,free drainage,soy,4538
MO,MUDS1,408,2010,free drainage,corn,12753
MO,MUDS1,409,2010,controlled drainage with subirrigation,corn,8742
MO,MUDS1,410,2010,controlled drainage with subirrigation,soy,4411
MO,MUDS1,411,2010,controlled drainage with subirrigation,corn,7773
MO,MUDS1,412,2010,controlled drainage with subirrigation,soy,4651
MO,MUDS1,415,2010,no drainage,corn,10822
MO,MUDS1,416,2010,no drainage,soy,3763
MO,MUDS1,101,2010,controlled drainage with subirrigation,soy,4001
MO,MUDS1,102,2010,controlled drainage with subirrigation,corn,12217
MO,MUDS1,103,2010,controlled drainage with subirrigation,soy,4483
MO,MUDS1,104,2010,controlled drainage with subirrigation,corn,11871
MO,MUDS1,107,2010,no drainage,soy,4293
MO,MUDS1,108,2010,no drainage,corn,10495
MO,MUDS1,111,2010,no drainage,soy,4046
MO,MUDS1,112,2010,no drainage,corn,10495
MO,MUDS1,113,2010,free drainage,soy,4194
MO,MUDS1,114,2010,free drainage,corn,12123
MO,MUDS1,115,2010,free drainage,soy,3898
MO,MUDS1,116,2010,free drainage,corn,11694
MO,MUDS1,203,2010,controlled drainage with subirrigation,corn,10832
MO,MUDS1,204,2010,controlled drainage with subirrigation,soy,3655
MO,MUDS1,205,2010,free drainage,soy,4189
MO,MUDS1,206,2010,free drainage,corn,11891
MO,MUDS1,207,2010,free drainage,corn,10732
MO,MUDS1,208,2010,free drainage,soy,4297
MO,MUDS1,209,2010,no drainage,soy,4052
MO,MUDS1,210,2010,no drainage,corn,11430
MO,MUDS1,211,2010,controlled drainage with subirrigation,soy,4064
MO,MUDS1,212,2010,controlled drainage with subirrigation,corn,12693
MO,MUDS1,215,2010,no drainage,corn,11430
MO,MUDS1,216,2010,no drainage,soy,4614
MO,MUDS1,301,2010,no drainage,soy,3650
MO,MUDS1,302,2010,no drainage,corn,9372
MO,MUDS1,303,2010,controlled drainage with subirrigation,corn,13173
MO,MUDS1,304,2010,controlled drainage with subirrigation,soy,3676
MO,MUDS1,307,2010,controlled drainage with subirrigation,corn,10913
MO,MUDS1,308,2010,controlled drainage with subirrigation,soy,3998
MO,MUDS1,309,2010,no drainage,soy,4096
MO,MUDS1,310,2010,no drainage,corn,9372
MO,MUDS1,311,2010,free drainage,soy,4193
MO,MUDS1,312,2010,free drainage,corn,13684
MO,MUDS1,315,2010,free drainage,corn,10796
MO,MUDS1,316,2010,free drainage,soy,4486
MO,MUDS1,403,2010,free drainage,corn,11251
MO,MUDS1,404,2010,free drainage,soy,4634
MO,MUDS1,405,2010,no drainage,corn,11311
MO,MUDS1,406,2010,no drainage,soy,4240
MO,MUDS1,407,2010,free drainage,soy,4419
MO,MUDS1,408,2010,free drainage,corn,12839
MO,MUDS1,409,2010,controlled drainage with subirrigation,corn,11554
MO,MUDS1,410,2010,controlled drainage with subirrigation,soy,4758
MO,MUDS1,411,2010,controlled drainage with subirrigation,corn,11407
MO,MUDS1,412,2010,controlled drainage with subirrigation,soy,4381
MO,MUDS1,415,2010,no drainage,corn,11311
MO,MUDS1,416,2010,no drainage,soy,4017
MO,MUDS1,101,2011,controlled drainage with subirrigation,corn,8119
MO,MUDS1,102,2011,controlled drainage with subirrigation,soy,4314
MO,MUDS1,103,2011,controlled drainage with subirrigation,corn,3854
MO,MUDS1,104,2011,controlled drainage with subirrigation,soy,3741
MO,MUDS1,107,2011,no drainage,corn,3101
MO,MUDS1,108,2011,no drainage,soy,2925
MO,MUDS1,111,2011,no drainage,corn,5530
MO,MUDS1,112,2011,no drainage,soy,2777
MO,MUDS1,113,2011,free drainage,corn,6683
MO,MUDS1,114,2011,free drainage,soy,3226
MO,MUDS1,115,2011,free drainage,corn,7262
MO,MUDS1,116,2011,free drainage,soy,3534
MO,MUDS1,203,2011,controlled drainage with subirrigation,soy,4667
MO,MUDS1,204,2011,controlled drainage with subirrigation,corn,7783
MO,MUDS1,205,2011,free drainage,corn,9356
MO,MUDS1,206,2011,free drainage,soy,3968
MO,MUDS1,207,2011,free drainage,soy,3432
MO,MUDS1,208,2011,free drainage,corn,6580
MO,MUDS1,209,2011,no drainage,corn,7463
MO,MUDS1,210,2011,no drainage,soy,3161
MO,MUDS1,211,2011,controlled drainage with subirrigation,corn,7537
MO,MUDS1,212,2011,controlled drainage with subirrigation,soy,4270
MO,MUDS1,215,2011,no drainage,soy,3053
MO,MUDS1,216,2011,no drainage,corn,4337
MO,MUDS1,301,2011,no drainage,corn,4733
MO,MUDS1,302,2011,no drainage,soy,2670
MO,MUDS1,303,2011,controlled drainage with subirrigation,corn,8684
MO,MUDS1,304,2011,controlled drainage with subirrigation,soy,4257
MO,MUDS1,307,2011,controlled drainage with subirrigation,soy,4459
MO,MUDS1,308,2011,controlled drainage with subirrigation,corn,6578
MO,MUDS1,309,2011,no drainage,corn,5894
MO,MUDS1,310,2011,no drainage,soy,2912
MO,MUDS1,311,2011,free drainage,corn,8524
MO,MUDS1,312,2011,free drainage,soy,3551
MO,MUDS1,315,2011,free drainage,soy,3871
MO,MUDS1,316,2011,free drainage,corn,8083
MO,MUDS1,403,2011,free drainage,soy,3262
MO,MUDS1,404,2011,free drainage,corn,7173
MO,MUDS1,405,2011,no drainage,soy,2791
MO,MUDS1,406,2011,no drainage, ,NA
MO,MUDS1,407,2011,free drainage,corn,8283
MO,MUDS1,408,2011,free drainage,soy,3968
MO,MUDS1,409,2011,controlled drainage with subirrigation,soy,3991
MO,MUDS1,410,2011,controlled drainage with subirrigation,corn,8587
MO,MUDS1,411,2011,controlled drainage with subirrigation,soy,3421
MO,MUDS1,412,2011,controlled drainage with subirrigation,corn,7474
MO,MUDS1,415,2011,no drainage,soy,2549
MO,MUDS1,416,2011,no drainage,corn,5568
MO,MUDS1,101,2012,controlled drainage with subirrigation,soy,3954
MO,MUDS1,102,2012,controlled drainage with subirrigation,corn,6233
MO,MUDS1,103,2012,controlled drainage with subirrigation,soy,3033
MO,MUDS1,104,2012,controlled drainage with subirrigation,corn,4622
MO,MUDS1,107,2012,no drainage,soy,1762
MO,MUDS1,108,2012,no drainage,corn,1689
MO,MUDS1,111,2012,no drainage,soy,1695
MO,MUDS1,112,2012,no drainage,corn,2787
MO,MUDS1,113,2012,free drainage,soy,2358
MO,MUDS1,114,2012,free drainage,corn,2320
MO,MUDS1,115,2012,free drainage,soy,2347
MO,MUDS1,116,2012,free drainage,corn,2272
MO,MUDS1,203,2012,controlled drainage with subirrigation,corn,6217
MO,MUDS1,204,2012,controlled drainage with subirrigation,soy,4741
MO,MUDS1,205,2012,free drainage,soy,2118
MO,MUDS1,206,2012,free drainage,corn,1814
MO,MUDS1,207,2012,free drainage,corn,1498
MO,MUDS1,208,2012,free drainage,soy,2336
MO,MUDS1,209,2012,no drainage,soy,2038
MO,MUDS1,210,2012,no drainage,corn,1663
MO,MUDS1,211,2012,controlled drainage with subirrigation,soy,3037
MO,MUDS1,212,2012,controlled drainage with subirrigation,corn,3814
MO,MUDS1,215,2012,no drainage,corn,1795
MO,MUDS1,216,2012,no drainage,soy,1755
MO,MUDS1,301,2012,no drainage,soy,1997
MO,MUDS1,302,2012,no drainage,corn,2071
MO,MUDS1,303,2012,controlled drainage with subirrigation,soy,4889
MO,MUDS1,304,2012,controlled drainage with subirrigation,corn,5995
MO,MUDS1,307,2012,controlled drainage with subirrigation,corn,5428
MO,MUDS1,308,2012,controlled drainage with subirrigation,soy,4037
MO,MUDS1,309,2012,no drainage,soy,2085
MO,MUDS1,310,2012,no drainage,corn,2247
MO,MUDS1,311,2012,free drainage,soy,2714
MO,MUDS1,312,2012,free drainage,corn,3157
MO,MUDS1,315,2012,free drainage,corn,3879
MO,MUDS1,316,2012,free drainage,soy,2425
MO,MUDS1,403,2012,free drainage,corn,3111
MO,MUDS1,404,2012,free drainage,soy,2248
MO,MUDS1,405,2012,no drainage,corn,1751
MO,MUDS1,406,2012,no drainage,soy,2038
MO,MUDS1,407,2012,free drainage,soy,2690
MO,MUDS1,408,2012,free drainage,corn,3349
MO,MUDS1,409,2012,controlled drainage with subirrigation,corn,4805
MO,MUDS1,410,2012,controlled drainage with subirrigation,soy,3968
MO,MUDS1,411,2012,controlled drainage with subirrigation,corn,3582
MO,MUDS1,412,2012,controlled drainage with subirrigation,soy,3363
MO,MUDS1,415,2012,no drainage,corn,2435
MO,MUDS1,416,2012,no drainage,soy,2071
MO,MUDS1,101,2013,controlled drainage with subirrigation,corn,11286
MO,MUDS1,102,2013,controlled drainage with subirrigation,soy,3588
MO,MUDS1,103,2013,controlled drainage with subirrigation,corn,8242
MO,MUDS1,104,2013,controlled drainage with subirrigation,soy,3136
MO,MUDS1,107,2013,no drainage,corn,7225
MO,MUDS1,108,2013,no drainage,soy,1856
MO,MUDS1,111,2013,no drainage,corn,7520
MO,MUDS1,112,2013,no drainage,soy,2347
MO,MUDS1,113,2013,free drainage,corn,7321
MO,MUDS1,114,2013,free drainage,soy,2257
MO,MUDS1,115,2013,free drainage,corn,7325
MO,MUDS1,116,2013,free drainage,soy,2616
MO,MUDS1,203,2013,controlled drainage with subirrigation,soy,4048
MO,MUDS1,204,2013,controlled drainage with subirrigation,corn,11575
MO,MUDS1,205,2013,free drainage,corn,8574
MO,MUDS1,206,2013,free drainage,soy,2798
MO,MUDS1,207,2013,free drainage,soy,2780
MO,MUDS1,208,2013,free drainage,corn,8076
MO,MUDS1,209,2013,no drainage,corn,8524
MO,MUDS1,210,2013,no drainage,soy,2367
MO,MUDS1,211,2013,controlled drainage with subirrigation,corn,9949
MO,MUDS1,212,2013,controlled drainage with subirrigation,soy,3302
MO,MUDS1,215,2013,no drainage,soy,2360
MO,MUDS1,216,2013,no drainage,corn,7306
MO,MUDS1,301,2013,no drainage,corn,8687
MO,MUDS1,302,2013,no drainage,soy,2360
MO,MUDS1,303,2013,controlled drainage with subirrigation,corn,11782
MO,MUDS1,304,2013,controlled drainage with subirrigation,soy,3480
MO,MUDS1,307,2013,controlled drainage with subirrigation,soy,3481
MO,MUDS1,308,2013,controlled drainage with subirrigation,corn,10361
MO,MUDS1,309,2013,no drainage,corn,8078
MO,MUDS1,310,2013,no drainage,soy,2401
MO,MUDS1,311,2013,free drainage,corn,8734
MO,MUDS1,312,2013,free drainage,soy,2428
MO,MUDS1,315,2013,free drainage,soy,2771
MO,MUDS1,316,2013,free drainage,corn,10248
MO,MUDS1,403,2013,free drainage,soy,2300
MO,MUDS1,404,2013,free drainage,corn,9024
MO,MUDS1,405,2013,no drainage,soy,2273
MO,MUDS1,406,2013,no drainage,corn,8838
MO,MUDS1,407,2013,free drainage,corn,10206
MO,MUDS1,408,2013,free drainage,soy,2586
MO,MUDS1,409,2013,controlled drainage with subirrigation,soy,3487
MO,MUDS1,410,2013,controlled drainage with subirrigation,corn,11317
MO,MUDS1,411,2013,controlled drainage with subirrigation,soy,3127
MO,MUDS1,412,2013,controlled drainage with subirrigation,corn,10246
MO,MUDS1,415,2013,no drainage,soy,2206
MO,MUDS1,416,2013,no drainage,corn,7193
MO,MUDS1,101,2014,controlled drainage with subirrigation,soy,4731
MO,MUDS1,102,2014,controlled drainage with subirrigation,corn,14861
MO,MUDS1,103,2014,controlled drainage with subirrigation,soy,4972
MO,MUDS1,104,2014,controlled drainage with subirrigation,corn,15590
MO,MUDS1,107,2014,no drainage,soy,4610
MO,MUDS1,108,2014,no drainage,corn,14613
MO,MUDS1,111,2014,no drainage,soy,4640
MO,MUDS1,112,2014,no drainage,corn,16245
MO,MUDS1,113,2014,free drainage,soy,5107
MO,MUDS1,114,2014,free drainage,corn,16316
MO,MUDS1,115,2014,free drainage,soy,4795
MO,MUDS1,116,2014,free drainage,corn,16198
MO,MUDS1,203,2014,controlled drainage with subirrigation,corn,15172
MO,MUDS1,204,2014,controlled drainage with subirrigation,soy,4748
MO,MUDS1,205,2014,free drainage,soy,5266
MO,MUDS1,206,2014,free drainage,corn,14111
MO,MUDS1,207,2014,free drainage,corn,13742
MO,MUDS1,208,2014,free drainage,soy,5521
MO,MUDS1,209,2014,no drainage,soy,4371
MO,MUDS1,210,2014,no drainage,corn,15159
MO,MUDS1,211,2014,controlled drainage with subirrigation,soy,4723
MO,MUDS1,212,2014,controlled drainage with subirrigation,corn,14477
MO,MUDS1,215,2014,no drainage,corn,15341
MO,MUDS1,216,2014,no drainage,soy,4993
MO,MUDS1,301,2014,no drainage,soy,5098
MO,MUDS1,302,2014,no drainage,corn,17412
MO,MUDS1,303,2014,controlled drainage with subirrigation,soy,4872
MO,MUDS1,304,2014,controlled drainage with subirrigation,corn,16063
MO,MUDS1,307,2014,controlled drainage with subirrigation,corn,16588
MO,MUDS1,308,2014,controlled drainage with subirrigation,soy,4598
MO,MUDS1,309,2014,no drainage,soy,4737
MO,MUDS1,310,2014,no drainage,corn,17519
MO,MUDS1,311,2014,free drainage,soy,5619
MO,MUDS1,312,2014,free drainage,corn,17965
MO,MUDS1,315,2014,free drainage,corn,17860
MO,MUDS1,316,2014,free drainage,soy,4903
MO,MUDS1,403,2014,free drainage,corn,16419
MO,MUDS1,404,2014,free drainage,soy,5443
MO,MUDS1,405,2014,no drainage,corn,16358
MO,MUDS1,406,2014,no drainage,soy,5053
MO,MUDS1,407,2014,free drainage,soy,4687
MO,MUDS1,408,2014,free drainage,corn,17036
MO,MUDS1,409,2014,controlled drainage with subirrigation,corn,17205
MO,MUDS1,410,2014,controlled drainage with subirrigation,soy,4590
MO,MUDS1,411,2014,controlled drainage with subirrigation,corn,17117
MO,MUDS1,412,2014,controlled drainage with subirrigation,soy,5387
MO,MUDS1,415,2014,no drainage,corn,17243
MO,MUDS1,416,2014,no drainage,soy,4963
MO,MUDS1,101,2015,controlled drainage with subirrigation,corn,9171
MO,MUDS1,102,2015,controlled drainage with subirrigation,soy,612
MO,MUDS1,103,2015,controlled drainage with subirrigation,corn,8706
MO,MUDS1,104,2015,controlled drainage with subirrigation,soy,901
MO,MUDS1,107,2015,no drainage,corn,4595
MO,MUDS1,108,2015,no drainage,soy,625
MO,MUDS1,111,2015,no drainage,corn,7702
MO,MUDS1,112,2015,no drainage,soy,955
MO,MUDS1,113,2015,free drainage,corn,12548
MO,MUDS1,114,2015,free drainage,soy,1601
MO,MUDS1,115,2015,free drainage,corn,12912
MO,MUDS1,116,2015,free drainage,soy,1311
MO,MUDS1,203,2015,controlled drainage with subirrigation,soy,1614
MO,MUDS1,204,2015,controlled drainage with subirrigation,corn,12736
MO,MUDS1,205,2015,free drainage,corn,12567
MO,MUDS1,206,2015,free drainage,soy,1627
MO,MUDS1,207,2015,free drainage,soy,1614
MO,MUDS1,208,2015,free drainage,corn,9993
MO,MUDS1,209,2015,no drainage,corn,6151
MO,MUDS1,210,2015,no drainage,soy,1506
MO,MUDS1,211,2015,controlled drainage with subirrigation,corn,11612
MO,MUDS1,212,2015,controlled drainage with subirrigation,soy,1446
MO,MUDS1,215,2015,no drainage,soy,1473
MO,MUDS1,216,2015,no drainage,corn,9014
MO,MUDS1,301,2015,no drainage,corn,10119
MO,MUDS1,302,2015,no drainage,soy,1352
MO,MUDS1,303,2015,controlled drainage with subirrigation,corn,11179
MO,MUDS1,304,2015,controlled drainage with subirrigation,soy,1843
MO,MUDS1,307,2015,controlled drainage with subirrigation,soy,1540
MO,MUDS1,308,2015,controlled drainage with subirrigation,corn,4488
MO,MUDS1,309,2015,no drainage,corn,8493
MO,MUDS1,310,2015,no drainage,soy,1103
MO,MUDS1,311,2015,free drainage,corn,13489
MO,MUDS1,312,2015,free drainage,soy,2434
MO,MUDS1,315,2015,free drainage,soy,1997
MO,MUDS1,316,2015,free drainage,corn,6032
MO,MUDS1,403,2015,free drainage,soy,1796
MO,MUDS1,404,2015,free drainage,corn,12667
MO,MUDS1,405,2015,no drainage,soy,1722
MO,MUDS1,406,2015,no drainage,corn,9585
MO,MUDS1,407,2015,free drainage,corn,9667
MO,MUDS1,408,2015,free drainage,soy,3040
MO,MUDS1,409,2015,controlled drainage with subirrigation,soy,1533
MO,MUDS1,410,2015,controlled drainage with subirrigation,corn,9497
MO,MUDS1,411,2015,controlled drainage with subirrigation,soy,1567
MO,MUDS1,412,2015,controlled drainage with subirrigation,corn,9516
MO,MUDS1,415,2015,no drainage,soy,794
MO,MUDS1,416,2015,no drainage,corn,3986
MO,MUDS1,101,2016,controlled drainage with subirrigation,soy,5652
MO,MUDS1,102,2016,controlled drainage with subirrigation,corn,11655
MO,MUDS1,103,2016,controlled drainage with subirrigation,soy,4663
MO,MUDS1,104,2016,controlled drainage with subirrigation,corn,14312
MO,MUDS1,107,2016,no drainage,soy,4172
MO,MUDS1,108,2016,no drainage,corn,15084
MO,MUDS1,111,2016,no drainage,soy,4373
MO,MUDS1,112,2016,no drainage,corn,16189
MO,MUDS1,113,2016,free drainage,soy,5107
MO,MUDS1,114,2016,free drainage,corn,15969
MO,MUDS1,115,2016,free drainage,soy,6059
MO,MUDS1,116,2016,free drainage,corn,15724
MO,MUDS1,203,2016,controlled drainage with subirrigation,corn,15473
MO,MUDS1,204,2016,controlled drainage with subirrigation,soy,5877
MO,MUDS1,205,2016,free drainage,soy,5907
MO,MUDS1,206,2016,free drainage,corn,15693
MO,MUDS1,207,2016,free drainage,corn,16122
MO,MUDS1,208,2016,free drainage,soy,6073
MO,MUDS1,209,2016,no drainage,soy,4414
MO,MUDS1,210,2016,no drainage,corn,14525
MO,MUDS1,211,2016,controlled drainage with subirrigation,soy,5412
MO,MUDS1,212,2016,controlled drainage with subirrigation,corn,16434
MO,MUDS1,215,2016,no drainage,corn,14381
MO,MUDS1,216,2016,no drainage,soy,4669
MO,MUDS1,301,2016,no drainage,soy,4165
MO,MUDS1,302,2016,no drainage,corn,15323
MO,MUDS1,303,2016,controlled drainage with subirrigation,soy,5911
MO,MUDS1,304,2016,controlled drainage with subirrigation,corn,18101
MO,MUDS1,307,2016,controlled drainage with subirrigation,corn,17068
MO,MUDS1,308,2016,controlled drainage with subirrigation,soy,5143
MO,MUDS1,309,2016,no drainage,soy,4562
MO,MUDS1,310,2016,no drainage,corn,15260
MO,MUDS1,311,2016,free drainage,soy,5756
MO,MUDS1,312,2016,free drainage,corn,16224
MO,MUDS1,315,2016,free drainage,corn,17260
MO,MUDS1,316,2016,free drainage,soy,4363
MO,MUDS1,403,2016,free drainage,corn,16968
MO,MUDS1,404,2016,free drainage,soy,5773
MO,MUDS1,405,2016,no drainage,corn,16987
MO,MUDS1,406,2016,no drainage,soy,3485
MO,MUDS1,407,2016,free drainage,soy,4242
MO,MUDS1,408,2016,free drainage,corn,17250
MO,MUDS1,409,2016,controlled drainage with subirrigation,corn,17803
MO,MUDS1,410,2016,controlled drainage with subirrigation,soy,5083
MO,MUDS1,411,2016,controlled drainage with subirrigation,corn,17437
MO,MUDS1,412,2016,controlled drainage with subirrigation,soy,5389
MO,MUDS1,415,2016,no drainage,corn,14418
MO,MUDS1,416,2016,no drainage,soy,3788
MO,MUDS3_NEW,101,2016,free drainage,,12349.1
MO,MUDS3_NEW,102,2016,controlled drainage with subirrigation,,12603.4
MO,MUDS3_NEW,103,2016,no drainage,,11918.9
MO,MUDS3_NEW,201,2016,no drainage,,12126.2
MO,MUDS3_NEW,202,2016,controlled drainage with subirrigation,,13074.4
MO,MUDS3_NEW,203,2016,free drainage,,12550
OH,VANWERT,D,1997,free drainage,corn,9322
OH,VANWERT,S,1997,controlled drainage with subirrigation,corn,9052
OH,VANWERT,D,1997,free drainage,soy,3183
OH,VANWERT,S,1997,controlled drainage with subirrigation,soy,3129
OH,VANWERT,D,1998,free drainage,corn,10171
OH,VANWERT,S,1998,controlled drainage with subirrigation,corn,9498
OH,VANWERT,D,1998,free drainage,soy,2778
OH,VANWERT,S,1998,controlled drainage with subirrigation,soy,2765
OH,VANWERT,D,1999,free drainage,corn,9844
OH,VANWERT,S,1999,controlled drainage with subirrigation,corn,11918
OH,VANWERT,D,1999,free drainage,soy,2643
OH,VANWERT,S,1999,controlled drainage with subirrigation,soy,3506
OH,VANWERT,D,2000,free drainage,corn,9687
OH,VANWERT,S,2000,controlled drainage with subirrigation,corn,10912
OH,VANWERT,D,2000,free drainage,soy,3216
OH,VANWERT,S,2000,controlled drainage with subirrigation,soy,3581
OH,VANWERT,D,2001,free drainage,corn,11855
OH,VANWERT,S,2001,controlled drainage with subirrigation,corn,12911
OH,VANWERT,D,2001,free drainage,soy,3608
OH,VANWERT,S,2001,controlled drainage with subirrigation,soy,3634
OH,VANWERT,D,2002,free drainage,corn,NA
OH,VANWERT,S,2002,controlled drainage with subirrigation,corn,NA
OH,VANWERT,D,2002,free drainage,soy,3007
OH,VANWERT,S,2002,controlled drainage with subirrigation,soy,4187
OH,VANWERT,D,2003,free drainage,corn,NA
OH,VANWERT,S,2003,controlled drainage with subirrigation,corn,NA
OH,VANWERT,D,2003,free drainage,soy,2522
OH,VANWERT,S,2003,controlled drainage with subirrigation,soy,2690
OH,VANWERT,D,2004,free drainage,corn,11038
OH,VANWERT,S,2004,controlled drainage with subirrigation,corn,12069
OH,VANWERT,D,2004,free drainage,soy,3641
OH,VANWERT,S,2004,controlled drainage with subirrigation,soy,3365
OH,VANWERT,D,2005,free drainage,corn,11849
OH,VANWERT,S,2005,controlled drainage with subirrigation,corn,11793
OH,VANWERT,D,2005,free drainage,soy,4740
OH,VANWERT,S,2005,controlled drainage with subirrigation,soy,5064
OH,VANWERT,D,2006,free drainage,corn,7229
OH,VANWERT,S,2006,controlled drainage with subirrigation,corn,8455
OH,VANWERT,D,2006,free drainage,soy,3109
OH,VANWERT,S,2006,controlled drainage with subirrigation,soy,3270
OH,VANWERT,D,2007,free drainage,corn,6946
OH,VANWERT,S,2007,controlled drainage with subirrigation,corn,8681
OH,VANWERT,D,2007,free drainage,soy,4491
OH,VANWERT,S,2007,controlled drainage with subirrigation,soy,4457
OH,VANWERT,D,2007,free drainage,corn,NA
OH,VANWERT,S,2007,controlled drainage with subirrigation,corn,NA
OH,VANWERT,D,2007,free drainage,soy,2974
OH,VANWERT,S,2007,controlled drainage with subirrigation,soy,3931
